model,val,imagenetv2-matched-frequency-format-val,imagenetv2-threshold-0.7-format-val,imagenetv2-top-images-format-val,imagenet-vid-robust_pm0,imagenet-vid-robust_pm10,stylized_imagenet,greyscale,imagenet-a,val-on-vid-robust-classes,ytbb-robust_pm0,ytbb-robust_pm10,val-on-ytbb-robust-classes,objectnet-1.0-beta,val-on-objectnet-classes,val-on-imagenet-a-classes,imagenet-sketch,imagenet-r,val-on-imagenet-r-classes,pgd.linf.eps0.5,pgd.linf.eps2,pgd.l2.eps0.1,pgd.l2.eps0.5,brightness_in-memory,defocus_blur_in-memory,impulse_noise_on-disk,snow_on-disk,brightness_on-disk,elastic_transform_in-memory,jpeg_compression_on-disk,defocus_blur_on-disk,gaussian_blur_on-disk,gaussian_noise_in-memory,shot_noise_in-memory,fog_on-disk,frost_in-memory,zoom_blur_on-disk,fog_in-memory,jpeg_compression_in-memory,impulse_noise_in-memory,glass_blur_on-disk,speckle_noise_on-disk,elastic_transform_on-disk,pixelate_in-memory,snow_in-memory,motion_blur_on-disk,shot_noise_on-disk,gaussian_blur_in-memory,saturate_in-memory,gaussian_noise_on-disk,frost_on-disk,spatter_in-memory,contrast_in-memory,speckle_noise_in-memory,saturate_on-disk,zoom_blur_in-memory,motion_blur_in-memory,contrast_on-disk,spatter_on-disk,pixelate_on-disk,avg_corruptions,avg_pgd
wide_resnet50_2,78.46800231933594,66.1500015258789,75.1199951171875,79.81999969482422,70.60414788097385,53.471596032461676,22.132001876831055,68.802001953125,6.0,98.89583333333334,58.22660098522168,44.72906403940887,98.97835497835497,38.14410716214756,80.67200469970703,93.15999603271484,25.30998992919922,38.65333557128906,93.45999908447266,21.15999984741211,8.279999732971191,61.279998779296875,13.779999732971191,72.30600433349609,41.96040229797363,33.11680221557617,32.34680061340332,67.46880264282227,46.517602348327635,56.86880264282227,39.350001907348634,42.19480228424072,42.02560176849365,40.39960136413574,44.534803009033205,43.38440208435058,38.48280220031738,57.846002197265626,58.99240264892578,39.08360195159912,28.5480016708374,42.98040237426758,46.15520133972168,50.43600234985352,35.09160194396973,40.07840194702148,35.87640209197998,46.20200176239014,67.88760223388672,37.97600297927856,38.64800186157227,52.574402236938475,49.61640167236328,48.22560195922851,62.503203582763675,45.648002243041994,45.080802536010744,38.45240173339844,50.440402603149415,52.922802734375,46.234791953747084,26.124999523162842
se_resnet101,78.39600372314453,67.0999984741211,75.5999984741211,80.25,71.77637511271415,55.18485121731289,27.040000915527344,68.0260009765625,8.546667098999023,98.96527777777779,60.54187192118226,45.566502463054185,98.97835497835497,38.45198228367722,80.67200469970703,93.29000091552734,25.327674865722656,39.046669006347656,93.2699966430664,24.68000030517578,7.079999923706055,63.79999923706055,17.260000228881836,72.85320281982422,44.440803146362306,39.06320152282715,39.42040176391602,69.5004035949707,56.29960327148437,57.28640213012695,41.60080223083496,45.405602645874026,46.40080223083496,44.97680110931397,49.72400245666504,40.70640144348145,44.438802337646486,57.851602935791014,59.730003356933594,43.154802322387695,31.85440158843994,48.38000221252442,54.410801315307616,57.405602264404294,42.44240226745605,46.9872013092041,40.849602127075194,49.76960334777832,67.99200134277343,42.32200126647949,41.93120231628418,58.27000274658203,50.62160301208496,51.64040260314941,65.15160369873047,49.608802795410156,52.03640213012695,42.20720252990723,55.83720321655274,57.16200332641601,50.12306899046287,28.204999923706055
resnet152,78.31200408935547,66.83999633789062,75.04999542236328,80.0999984741211,72.76825969341749,56.9882777276826,25.860000610351562,69.46600341796875,6.053333282470703,98.93055555555556,60.78817733990147,46.502463054187196,98.96103896103897,40.066976342227505,80.83200073242188,93.30999755859375,28.53465461730957,41.336666107177734,93.22999572753906,13.039999961853027,7.319999694824219,58.79999923706055,10.760000228881836,72.78080444335937,45.34720115661621,35.46920185089111,36.587202072143555,68.94920349121094,49.50400161743164,59.944802856445314,41.4984016418457,44.513201522827146,38.647201728820804,36.89600257873535,46.75160255432129,42.440402603149415,39.51920166015625,56.99280319213867,60.27560272216797,33.01480188369751,30.208001327514648,46.49840202331543,49.32240180969238,46.73800201416016,40.593201065063475,45.256801986694335,38.78160152435303,48.45120143890381,68.32840270996094,40.08120136260986,41.134001922607425,56.964002227783205,50.10960216522217,46.935202026367186,64.06840362548829,47.63000221252442,51.191602325439455,39.57640132904053,54.57840194702148,53.57120361328125,47.80706882721339,22.479999780654907
resnet101-tencent-ml-images,78.24800109863281,66.52999877929688,75.25,80.02999877929688,71.5058611361587,54.102795311091064,24.16200065612793,70.18400573730469,7.973333358764648,98.90277777777777,59.75369458128079,44.679802955665025,98.94372294372295,39.840120989521445,80.52800750732422,93.22000122070312,27.697538375854492,,,,,,,74.39960327148438,36.23920078277588,32.959202194213866,35.791601943969724,70.35120391845703,47.99760208129883,58.17080307006836,39.82880172729492,43.08200206756592,38.05960054397583,37.231601810455324,47.7940013885498,44.73120231628418,36.78720207214356,61.05280303955078,57.95720291137695,29.628401279449463,30.279200744628906,45.249201965332034,47.26000289916992,49.69240264892578,44.38600196838379,40.66080150604248,37.33840141296387,41.388802719116214,72.95480346679688,38.69280185699463,42.91600227355957,57.612403106689456,71.84720458984376,45.81520156860351,67.09600296020508,37.02640151977539,45.14680290222168,53.2444034576416,54.10400161743164,53.922803497314455,47.77029978189714,
resnet50_feature_cutmix,78.21200561523438,66.02999877929688,74.56999969482422,79.33000183105469,71.77637511271415,53.471596032461676,19.34600067138672,68.25,7.026666641235352,98.93055555555556,60.0,43.99014778325123,98.97835497835497,38.07929134708869,80.16000366210938,93.18999481201172,24.512174606323242,35.59333419799805,93.04000091552734,23.07200050354004,11.144000053405762,48.660003662109375,18.559999465942383,73.29800415039062,40.78560180664063,27.326400756835938,34.97320137023926,68.4176025390625,44.204803466796875,53.740003204345705,37.26640148162842,40.294001770019534,32.990401315689084,31.893601512908937,50.19520111083985,40.04320106506348,38.57560157775879,63.2868034362793,52.71120338439941,26.25720148086548,24.152001190185548,38.574402046203616,44.14960250854492,36.663201904296876,38.912802124023436,38.402001953125,32.0436017036438,44.598001670837405,69.68960418701172,34.12960205078125,38.312401962280276,52.19320297241211,60.76400375366211,40.54040241241455,64.75480422973632,44.48240280151367,41.15880088806152,44.9908013343811,49.40200271606445,47.15840301513672,44.331468808345306,25.35900092124939
resnext101_32x4d,78.18800354003906,66.29000091552734,75.06999969482422,79.73999786376953,73.3092876465284,57.16862037871957,26.806001663208008,69.03800201416016,5.853333473205566,98.98611111111111,60.19704433497537,45.61576354679803,98.94372294372295,36.323863022577505,79.98400115966797,93.15999603271484,29.267621994018555,42.013336181640625,93.16999816894531,13.59999942779541,8.619999885559082,56.21999740600586,11.09999942779541,74.65880432128907,43.05400161743164,40.391201400756835,40.92560234069824,70.67080383300781,49.2696029663086,60.361202239990234,42.62480239868164,44.945601272583005,47.756801986694335,45.19120216369629,53.43760223388672,46.87080078125,40.94680213928223,62.935603332519534,60.86040344238281,43.013601303100586,31.24800090789795,48.47560195922851,48.473602294921875,53.430802536010745,46.163201904296876,45.42560234069824,42.73960189819336,44.34200305938721,71.93760223388672,45.108001708984375,44.93920135498047,58.114403533935544,64.03720245361328,50.41040306091308,67.6156021118164,47.658002853393555,49.54360122680664,51.560803985595705,54.611202239990234,57.76440277099609,50.957879227858314,22.38499903678894
resnet101_lpf3,78.11600494384766,66.05999755859375,75.0999984741211,79.72000122070312,70.69431920649234,54.82416591523895,24.00800132751465,68.5979995727539,6.039999961853027,98.92361111111111,59.11330049261084,45.4679802955665,98.84848484848486,39.31619315112888,80.12800598144531,93.25,27.833127975463867,40.45333480834961,93.32999420166016,13.59999942779541,7.659999847412109,57.87999725341797,10.779999732971191,72.42280578613281,43.52120170593262,31.92800121307373,34.22960166931152,68.34600296020508,46.02560157775879,57.95240097045898,41.99160270690918,44.72640190124512,38.05880098342895,34.8392014503479,47.60440216064453,40.46280136108398,40.20280227661133,57.317203521728516,60.185203552246094,33.02360172271729,29.254401206970215,40.860802459716794,46.9064022064209,49.68720245361328,37.0888011932373,42.05440254211426,33.815601444244386,45.11200160980225,67.17240142822266,36.897202014923096,39.54520225524902,56.66280288696289,52.08160285949707,42.77040252685547,63.303202056884764,47.74360237121582,47.16920204162598,41.47200155258179,54.271602630615234,54.910002899169925,46.51852515538533,22.47999906539917
resnet101_lpf5,77.90800476074219,66.18000030517578,74.79999542236328,79.56999969482422,71.95671776375113,54.01262398557258,24.09600067138672,67.99000549316406,5.3466668128967285,98.875,58.47290640394088,44.97536945812808,98.9004329004329,37.71200172842173,80.16000366210938,92.88999938964844,26.94688606262207,39.03666687011719,92.90999603271484,13.9399995803833,7.679999828338623,60.0,10.899999618530273,71.94600219726563,43.260402297973634,33.66680145263672,35.620801544189455,67.63920211791992,46.570401191711426,58.1800033569336,40.25000228881836,42.773202896118164,37.89600143432617,35.774001598358154,45.98080139160156,41.46960258483887,39.70320205688476,56.346002197265626,59.338402557373044,32.364401721954344,29.166001510620116,44.564401626586914,46.10920333862305,51.56680145263672,39.3088020324707,41.18360214233398,36.910001564025876,45.703201866149904,66.85920333862305,38.93160152435303,40.059601593017575,55.801202392578126,50.53640308380127,44.84120101928711,62.64120330810547,47.73840217590332,45.60680160522461,39.592001247406,52.66760177612305,54.304002380371095,46.53734569305028,23.12999975681305
efficientnet-b1,77.90800476074219,65.83999633789062,74.55999755859375,79.25999450683594,70.51397655545536,56.9882777276826,26.6200008392334,67.85400390625,7.2266669273376465,98.74305555555556,58.27586206896552,46.354679802955665,98.82251082251082,38.00907421410824,79.74400329589844,92.65999603271484,23.910865783691406,37.14666748046875,92.66999816894531,30.779998779296875,6.239999771118164,70.04000091552734,18.260000228881836,72.44680328369141,40.19920196533203,35.47640113830566,34.28800163269043,67.51080322265625,50.962401962280275,58.5644027709961,38.13600196838379,40.9224027633667,43.60520210266113,41.19520225524902,42.9900016784668,41.11080131530762,37.744801712036136,53.230003356933594,63.32880325317383,42.68520221710205,26.140000820159912,40.85120162963867,46.87280120849609,61.83200378417969,42.28160133361816,42.84320259094238,34.29400119781494,44.768402862548825,68.00120162963867,36.998802185058594,36.02240142822266,62.60960388183594,43.622800302505496,46.981201553344725,62.72880477905274,40.7660026550293,49.642001724243165,35.41640131473541,55.214002990722655,58.89960250854492,47.06811501857562,31.329999923706055
vit_small_patch16_224,77.85600280761719,65.3699951171875,73.29999542236328,78.88999938964844,70.96483318304779,54.91433724075744,30.924001693725586,67.06000518798828,12.173333168029785,98.73611111111111,58.128078817733986,45.27093596059114,98.8051948051948,32.9426380036729,78.73600006103516,92.75999450683594,27.088369369506836,40.11000061035156,92.5999984741211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet101_lpf2,77.80000305175781,66.25,74.76000213623047,79.7699966430664,70.8746618575293,54.73399458972047,24.090002059936523,68.88600158691406,5.480000019073486,98.77083333333333,60.39408866995074,44.532019704433495,98.7965367965368,38.72744949767743,80.27200317382812,92.82999420166016,25.36501121520996,39.586666107177734,92.97000122070312,12.9399995803833,6.839999675750732,58.099998474121094,10.139999389648438,71.91480407714843,43.42240180969238,33.43240165710449,34.066802215576175,67.84760284423828,45.94880199432373,56.6952018737793,41.3432014465332,44.42120208740234,37.08600187301636,34.736800861358645,47.77840156555176,40.10000228881836,38.02640228271484,57.71080322265625,58.00720291137695,32.16520171165466,28.1364013671875,42.33200187683106,46.20560150146484,49.55040245056152,37.658002090454104,39.955601119995116,35.56840181350708,44.8216028213501,66.57000274658203,37.77880153656006,39.04920196533203,56.22840347290039,53.219601440429685,42.840802383422854,62.330003356933595,45.02800254821777,43.141201400756835,42.22520189285278,53.075601959228514,52.95480117797852,46.0602277254447,22.00499927997589
se_resnet50,77.63600158691406,65.83999633789062,74.16999816894531,79.13999938964844,69.88277727682598,54.283137962128045,24.514001846313477,66.77200317382812,6.173333644866943,98.79861111111111,58.81773399014778,44.08866995073892,98.89177489177489,35.88635627093011,79.552001953125,92.97000122070312,23.643617630004883,36.866668701171875,92.66999816894531,23.059999465942383,6.239999771118164,64.65999603271484,16.23400115966797,71.17760467529297,41.64880218505859,36.845201873779295,35.26160163879395,67.48000259399414,53.02080192565918,57.08520355224609,38.7528018951416,42.515601348876956,46.69440269470215,44.37160243988037,45.39160232543945,40.108802032470706,41.00000190734863,56.8536018371582,60.97920227050781,43.97200107574463,30.152001190185548,46.542402267456055,50.763602066040036,56.21680221557617,38.41200180053711,44.97160301208496,39.07400245666504,47.849601364135744,67.66600112915039,41.35160140991211,38.61560211181641,55.78800277709961,47.49280223846436,50.77840156555176,63.27120361328125,46.48320198059082,50.19680252075195,37.642002534866336,53.00920181274414,55.4952033996582,48.10812530150779,27.54849910736084
resnext50_32x4d,77.61800384521484,65.83000183105469,74.5,79.25,71.5058611361587,53.9224526600541,21.384000778198242,67.58399963378906,4.813333511352539,98.72916666666667,59.40886699507389,44.08866995073892,98.7012987012987,37.35551474559793,80.38400268554688,92.73999786376953,25.469160079956055,37.73666763305664,92.9000015258789,13.639999389648438,8.880000114440918,54.7599983215332,12.779999732971191,71.79560317993165,42.27160110473633,29.80240125656128,32.7380012512207,67.1884033203125,46.219203567504884,57.92400207519531,39.09240188598633,42.351602935791014,37.01560230255127,34.86880187988281,44.66560249328613,42.82880210876465,38.77920150756836,57.146803283691405,61.15440216064453,33.7216019153595,26.6592004776001,40.142001152038574,45.89120178222656,54.09320220947266,36.4544017791748,40.494401931762695,32.620802116394046,46.74640235900879,67.35760345458985,34.906801319122316,38.11920166015625,53.61400146484375,49.80880260467529,43.10720157623291,61.842803955078125,46.33960227966308,44.66000213623047,38.40280265808106,51.10720252990723,55.79640350341797,45.5563097843757,22.514999389648438
resnet50_augmix,77.53800201416016,65.11000061035156,74.56999969482422,79.70999908447266,70.8746618575293,57.61947700631199,26.47800064086914,66.59600067138672,3.7733333110809326,98.86805555555556,58.22660098522168,46.354679802955665,98.9004329004329,36.36707356595009,79.12000274658203,92.57999420166016,28.479633331298828,41.040000915527344,92.86000061035156,18.639999389648438,7.0,64.33999633789062,14.059999465942383,71.6364028930664,55.441202545166014,38.77080173492432,37.89720191955566,67.39120407104492,51.19680328369141,58.48240203857422,44.54320182800293,47.228802871704104,41.35440282821655,41.906802368164065,45.4892017364502,43.857601928710935,47.71960220336914,57.71320343017578,60.19040298461914,39.15680170059204,33.08040142059326,50.61920280456543,50.291601943969724,53.092003631591794,41.39280204772949,49.79240264892578,41.77280158996582,57.156802368164065,66.52880325317383,41.89680290222168,41.38240127563476,58.009202575683595,64.68240356445312,52.39840202331543,61.4796028137207,53.55160140991211,60.96040344238281,48.641601943969725,53.27920227050781,57.261601257324216,50.77743822733561,26.00999879837036
resnet50_mixup,77.47200012207031,65.0199966430664,74.36000061035156,79.52999877929688,70.96483318304779,52.750225428313804,25.202001571655273,67.60600280761719,6.546666622161865,98.79166666666667,59.26108374384237,45.320197044334975,98.7878787878788,37.134060710813436,79.37600708007812,92.8499984741211,26.909549713134766,39.55666732788086,92.87999725341797,17.268001556396484,7.758000373840332,49.32400131225586,13.4399995803833,72.91960144042969,43.710401916503905,33.866000938415525,39.144801712036134,68.98880310058594,45.93640289306641,56.38920288085937,38.35720252990723,41.313201141357425,42.56400260925293,39.03040199279785,55.076403045654295,44.96880264282227,40.65520133972168,65.74320373535156,58.52280197143555,37.15560169219971,27.006401443481444,40.95720252990723,45.04880218505859,49.54760246276855,44.9648021697998,41.22760276794433,35.928001403808594,48.23880195617676,70.00120391845704,39.5172025680542,42.31920127868652,56.63560333251953,63.18560256958008,44.13080177307129,65.74880294799804,47.4960018157959,47.098802185058595,48.01280136108399,52.68400268554687,52.998802185058594,48.202515064141686,21.947500705718994
